cmip6-id, cmip6-label, cmip6-type
cmip6.ocean.lateral_physics.tracers::tracers:eddy_viscosity_coeff::variable_coefficient, Ocean > Lateral Physics > Tracers::tracers:eddy Viscosity Coeff::variable Coefficient, detail
cmip6.ocean.lateral_physics.tracers::tracers:eddy_viscosity_coeff::coeff_background, Ocean > Lateral Physics > Tracers::tracers:eddy Viscosity Coeff::coeff Background, detail
cmip6.ocean.lateral_physics.tracers::tracers:eddy_viscosity_coeff::coeff_backscatter, Ocean > Lateral Physics > Tracers::tracers:eddy Viscosity Coeff::coeff Backscatter, detail
cmip6.ocean.lateral_physics.tracers::tracers:eddy_induced_velocity::type, Ocean > Lateral Physics > Tracers::tracers:eddy Induced Velocity::type, detail
cmip6.ocean.lateral_physics.tracers::tracers:eddy_induced_velocity::constant_val, Ocean > Lateral Physics > Tracers::tracers:eddy Induced Velocity::constant Val, detail
cmip6.ocean.lateral_physics.tracers::tracers:eddy_induced_velocity::flux_type, Ocean > Lateral Physics > Tracers::tracers:eddy Induced Velocity::flux Type, detail
cmip6.ocean.lateral_physics.tracers::tracers:eddy_induced_velocity::added_diffusivity, Ocean > Lateral Physics > Tracers::tracers:eddy Induced Velocity::added Diffusivity, detail
cmip6.ocean.lateral_physics.tracers::tracers:operator::direction, Ocean > Lateral Physics > Tracers::tracers:operator::direction, detail
cmip6.ocean.lateral_physics.tracers::tracers:operator::order, Ocean > Lateral Physics > Tracers::tracers:operator::order, detail
cmip6.ocean.lateral_physics.tracers::tracers:operator::discretisation, Ocean > Lateral Physics > Tracers::tracers:operator::discretisation, detail
cmip6.ocean.lateral_physics.tracers::tracers:eddy_viscosity_coeff::type, Ocean > Lateral Physics > Tracers::tracers:eddy Viscosity Coeff::type, detail
cmip6.ocean.lateral_physics.tracers::tracers:eddy_viscosity_coeff::constant_coefficient, Ocean > Lateral Physics > Tracers::tracers:eddy Viscosity Coeff::constant Coefficient, detail
cmip6.ocean.lateral_physics.tracers::tracers:eddy_viscosity_coeff::variable_coefficient, Ocean > Lateral Physics > Tracers::tracers:eddy Viscosity Coeff::variable Coefficient, detail
cmip6.ocean.lateral_physics.tracers::tracers:eddy_viscosity_coeff::coeff_background, Ocean > Lateral Physics > Tracers::tracers:eddy Viscosity Coeff::coeff Background, detail
cmip6.ocean.lateral_physics.tracers::tracers:eddy_viscosity_coeff::coeff_backscatter, Ocean > Lateral Physics > Tracers::tracers:eddy Viscosity Coeff::coeff Backscatter, detail
cmip6.ocean.lateral_physics.tracers::tracers:eddy_induced_velocity::type, Ocean > Lateral Physics > Tracers::tracers:eddy Induced Velocity::type, detail
cmip6.ocean.lateral_physics.tracers::tracers:eddy_induced_velocity::constant_val, Ocean > Lateral Physics > Tracers::tracers:eddy Induced Velocity::constant Val, detail
cmip6.ocean.lateral_physics.tracers::tracers:eddy_induced_velocity::flux_type, Ocean > Lateral Physics > Tracers::tracers:eddy Induced Velocity::flux Type, detail
cmip6.ocean.lateral_physics.tracers::tracers:eddy_induced_velocity::added_diffusivity, Ocean > Lateral Physics > Tracers::tracers:eddy Induced Velocity::added Diffusivity, detail
, , 
cmip6.ocean.vertical_physics.boundary_layer_mixing::boundary_layer_mixing:details::langmuir_cells_mixing, Ocean > Vertical Physics > Boundary Layer Mixing::boundary Layer Mixing:details::langmuir Cells Mixing, detail
cmip6.ocean.vertical_physics.boundary_layer_mixing::boundary_layer_mixing:tracers::type, Ocean > Vertical Physics > Boundary Layer Mixing::boundary Layer Mixing:tracers::type, detail
cmip6.ocean.vertical_physics.boundary_layer_mixing::boundary_layer_mixing:tracers::closure_order, Ocean > Vertical Physics > Boundary Layer Mixing::boundary Layer Mixing:tracers::closure Order, detail
cmip6.ocean.vertical_physics.boundary_layer_mixing::boundary_layer_mixing:tracers::constant, Ocean > Vertical Physics > Boundary Layer Mixing::boundary Layer Mixing:tracers::constant, detail
cmip6.ocean.vertical_physics.boundary_layer_mixing::boundary_layer_mixing:tracers::background, Ocean > Vertical Physics > Boundary Layer Mixing::boundary Layer Mixing:tracers::background, detail
cmip6.ocean.vertical_physics.boundary_layer_mixing::boundary_layer_mixing:momentum::type, Ocean > Vertical Physics > Boundary Layer Mixing::boundary Layer Mixing:momentum::type, detail
cmip6.ocean.vertical_physics.boundary_layer_mixing::boundary_layer_mixing:momentum::closure_order, Ocean > Vertical Physics > Boundary Layer Mixing::boundary Layer Mixing:momentum::closure Order, detail
cmip6.ocean.vertical_physics.boundary_layer_mixing::boundary_layer_mixing:momentum::constant, Ocean > Vertical Physics > Boundary Layer Mixing::boundary Layer Mixing:momentum::constant, detail
cmip6.ocean.vertical_physics.boundary_layer_mixing::boundary_layer_mixing:momentum::background, Ocean > Vertical Physics > Boundary Layer Mixing::boundary Layer Mixing:momentum::background, detail
cmip6.ocean.vertical_physics.boundary_layer_mixing::boundary_layer_mixing:details::langmuir_cells_mixing, Ocean > Vertical Physics > Boundary Layer Mixing::boundary Layer Mixing:details::langmuir Cells Mixing, detail
cmip6.ocean.vertical_physics.boundary_layer_mixing::boundary_layer_mixing:tracers::type, Ocean > Vertical Physics > Boundary Layer Mixing::boundary Layer Mixing:tracers::type, detail
cmip6.ocean.vertical_physics.boundary_layer_mixing::boundary_layer_mixing:tracers::closure_order, Ocean > Vertical Physics > Boundary Layer Mixing::boundary Layer Mixing:tracers::closure Order, detail
cmip6.ocean.vertical_physics.boundary_layer_mixing::boundary_layer_mixing:tracers::constant, Ocean > Vertical Physics > Boundary Layer Mixing::boundary Layer Mixing:tracers::constant, detail
cmip6.ocean.vertical_physics.boundary_layer_mixing::boundary_layer_mixing:tracers::background, Ocean > Vertical Physics > Boundary Layer Mixing::boundary Layer Mixing:tracers::background, detail
cmip6.ocean.vertical_physics.boundary_layer_mixing::boundary_layer_mixing:momentum::type, Ocean > Vertical Physics > Boundary Layer Mixing::boundary Layer Mixing:momentum::type, detail
cmip6.ocean.vertical_physics.boundary_layer_mixing::boundary_layer_mixing:momentum::closure_order, Ocean > Vertical Physics > Boundary Layer Mixing::boundary Layer Mixing:momentum::closure Order, detail
cmip6.ocean.vertical_physics.boundary_layer_mixing::boundary_layer_mixing:momentum::constant, Ocean > Vertical Physics > Boundary Layer Mixing::boundary Layer Mixing:momentum::constant, detail
cmip6.ocean.vertical_physics.boundary_layer_mixing::boundary_layer_mixing:momentum::background, Ocean > Vertical Physics > Boundary Layer Mixing::boundary Layer Mixing:momentum::background, detail
cmip6.ocean.vertical_physics.interior_mixing::interior_mixing:details::convection_type, Ocean > Vertical Physics > Interior Mixing::interior Mixing:details::convection Type, detail
cmip6.ocean.vertical_physics.interior_mixing::interior_mixing:details::tide_induced_mixing, Ocean > Vertical Physics > Interior Mixing::interior Mixing:details::tide Induced Mixing, detail
cmip6.ocean.vertical_physics.interior_mixing::interior_mixing:details::double_diffusion, Ocean > Vertical Physics > Interior Mixing::interior Mixing:details::double Diffusion, detail
cmip6.ocean.vertical_physics.interior_mixing::interior_mixing:details::shear_mixing, Ocean > Vertical Physics > Interior Mixing::interior Mixing:details::shear Mixing, detail
cmip6.ocean.vertical_physics.interior_mixing::interior_mixing:tracers::type, Ocean > Vertical Physics > Interior Mixing::interior Mixing:tracers::type, detail
cmip6.ocean.vertical_physics.interior_mixing::interior_mixing:tracers::constant, Ocean > Vertical Physics > Interior Mixing::interior Mixing:tracers::constant, detail
cmip6.ocean.vertical_physics.interior_mixing::interior_mixing:tracers::profile, Ocean > Vertical Physics > Interior Mixing::interior Mixing:tracers::profile, detail
cmip6.ocean.vertical_physics.interior_mixing::interior_mixing:tracers::background, Ocean > Vertical Physics > Interior Mixing::interior Mixing:tracers::background, detail
cmip6.ocean.vertical_physics.interior_mixing::interior_mixing:momentum::type, Ocean > Vertical Physics > Interior Mixing::interior Mixing:momentum::type, detail
cmip6.ocean.vertical_physics.interior_mixing::interior_mixing:momentum::constant, Ocean > Vertical Physics > Interior Mixing::interior Mixing:momentum::constant, detail
cmip6.ocean.vertical_physics.interior_mixing::interior_mixing:momentum::profile, Ocean > Vertical Physics > Interior Mixing::interior Mixing:momentum::profile, detail
cmip6.ocean.vertical_physics.interior_mixing::interior_mixing:momentum::background, Ocean > Vertical Physics > Interior Mixing::interior Mixing:momentum::background, detail
cmip6.ocean.vertical_physics.interior_mixing::interior_mixing:details::convection_type, Ocean > Vertical Physics > Interior Mixing::interior Mixing:details::convection Type, detail
cmip6.ocean.vertical_physics.interior_mixing::interior_mixing:details::tide_induced_mixing, Ocean > Vertical Physics > Interior Mixing::interior Mixing:details::tide Induced Mixing, detail
cmip6.ocean.vertical_physics.interior_mixing::interior_mixing:details::double_diffusion, Ocean > Vertical Physics > Interior Mixing::interior Mixing:details::double Diffusion, detail
cmip6.ocean.vertical_physics.interior_mixing::interior_mixing:details::shear_mixing, Ocean > Vertical Physics > Interior Mixing::interior Mixing:details::shear Mixing, detail
cmip6.ocean.vertical_physics.interior_mixing::interior_mixing:tracers::type, Ocean > Vertical Physics > Interior Mixing::interior Mixing:tracers::type, detail
cmip6.ocean.vertical_physics.interior_mixing::interior_mixing:tracers::constant, Ocean > Vertical Physics > Interior Mixing::interior Mixing:tracers::constant, detail
cmip6.ocean.vertical_physics.interior_mixing::interior_mixing:tracers::profile, Ocean > Vertical Physics > Interior Mixing::interior Mixing:tracers::profile, detail
cmip6.ocean.vertical_physics.interior_mixing::interior_mixing:tracers::background, Ocean > Vertical Physics > Interior Mixing::interior Mixing:tracers::background, detail
cmip6.ocean.vertical_physics.interior_mixing::interior_mixing:momentum::type, Ocean > Vertical Physics > Interior Mixing::interior Mixing:momentum::type, detail
cmip6.ocean.vertical_physics.interior_mixing::interior_mixing:momentum::constant, Ocean > Vertical Physics > Interior Mixing::interior Mixing:momentum::constant, detail
cmip6.ocean.vertical_physics.interior_mixing::interior_mixing:momentum::profile, Ocean > Vertical Physics > Interior Mixing::interior Mixing:momentum::profile, detail
cmip6.ocean.vertical_physics.interior_mixing::interior_mixing:momentum::background, Ocean > Vertical Physics > Interior Mixing::interior Mixing:momentum::background, detail
, , 
cmip6.ocean.uplow_boundaries::toplevel:free_surface::scheme, Ocean > Uplow Boundaries::toplevel:free Surface::scheme, detail
cmip6.ocean.uplow_boundaries::toplevel:free_surface::embeded_seaice, Ocean > Uplow Boundaries::toplevel:free Surface::embeded Seaice, detail
cmip6.ocean.uplow_boundaries::toplevel:bottom_boundary_layer::type_of_bbl, Ocean > Uplow Boundaries::toplevel:bottom Boundary Layer::type Of Bbl, detail
cmip6.ocean.uplow_boundaries::toplevel:bottom_boundary_layer::lateral_mixing_coef, Ocean > Uplow Boundaries::toplevel:bottom Boundary Layer::lateral Mixing Coef, detail
cmip6.ocean.uplow_boundaries::toplevel:bottom_boundary_layer::sill_overflow, Ocean > Uplow Boundaries::toplevel:bottom Boundary Layer::sill Overflow, detail
, , 
cmip6.ocean.boundary_forcing::toplevel::surface_pressure, Ocean > Boundary Forcing::toplevel::surface Pressure, detail
cmip6.ocean.boundary_forcing::toplevel::momentum_flux_correction, Ocean > Boundary Forcing::toplevel::momentum Flux Correction, detail
cmip6.ocean.boundary_forcing::toplevel::tracers_flux_correction, Ocean > Boundary Forcing::toplevel::tracers Flux Correction, detail
cmip6.ocean.boundary_forcing::toplevel::wave_effects, Ocean > Boundary Forcing::toplevel::wave Effects, detail
cmip6.ocean.boundary_forcing::toplevel::river_runoff_budget, Ocean > Boundary Forcing::toplevel::river Runoff Budget, detail
cmip6.ocean.boundary_forcing::toplevel::geothermal_heating, Ocean > Boundary Forcing::toplevel::geothermal Heating, detail
cmip6.ocean.boundary_forcing.momentum::momentum:bottom_friction::type, Ocean > Boundary Forcing > Momentum::momentum:bottom Friction::type, detail
cmip6.ocean.boundary_forcing.momentum::momentum:lateral_friction::type, Ocean > Boundary Forcing > Momentum::momentum:lateral Friction::type, detail
cmip6.ocean.boundary_forcing.momentum::momentum:bottom_friction::type, Ocean > Boundary Forcing > Momentum::momentum:bottom Friction::type, detail
cmip6.ocean.boundary_forcing.momentum::momentum:lateral_friction::type, Ocean > Boundary Forcing > Momentum::momentum:lateral Friction::type, detail
cmip6.ocean.boundary_forcing.tracers::tracers:sunlight_penetration::scheme, Ocean > Boundary Forcing > Tracers::tracers:sunlight Penetration::scheme, detail
cmip6.ocean.boundary_forcing.tracers::tracers:sunlight_penetration::ocean_colour, Ocean > Boundary Forcing > Tracers::tracers:sunlight Penetration::ocean Colour, detail
cmip6.ocean.boundary_forcing.tracers::tracers:sunlight_penetration::extinction_depth, Ocean > Boundary Forcing > Tracers::tracers:sunlight Penetration::extinction Depth, detail
cmip6.ocean.boundary_forcing.tracers::tracers:fresh_water_forcing::from_atmopshere, Ocean > Boundary Forcing > Tracers::tracers:fresh Water Forcing::from Atmopshere, detail
cmip6.ocean.boundary_forcing.tracers::tracers:fresh_water_forcing::from_sea_ice, Ocean > Boundary Forcing > Tracers::tracers:fresh Water Forcing::from Sea Ice, detail
cmip6.ocean.boundary_forcing.tracers::tracers:fresh_water_forcing::forced_mode_restoring, Ocean > Boundary Forcing > Tracers::tracers:fresh Water Forcing::forced Mode Restoring, detail
cmip6.ocean.boundary_forcing.tracers::tracers:sunlight_penetration::scheme, Ocean > Boundary Forcing > Tracers::tracers:sunlight Penetration::scheme, detail
cmip6.ocean.boundary_forcing.tracers::tracers:sunlight_penetration::ocean_colour, Ocean > Boundary Forcing > Tracers::tracers:sunlight Penetration::ocean Colour, detail
cmip6.ocean.boundary_forcing.tracers::tracers:sunlight_penetration::extinction_depth, Ocean > Boundary Forcing > Tracers::tracers:sunlight Penetration::extinction Depth, detail
cmip6.ocean.boundary_forcing.tracers::tracers:fresh_water_forcing::from_atmopshere, Ocean > Boundary Forcing > Tracers::tracers:fresh Water Forcing::from Atmopshere, detail
cmip6.ocean.boundary_forcing.tracers::tracers:fresh_water_forcing::from_sea_ice, Ocean > Boundary Forcing > Tracers::tracers:fresh Water Forcing::from Sea Ice, detail
cmip6.ocean.boundary_forcing.tracers::tracers:fresh_water_forcing::forced_mode_restoring, Ocean > Boundary Forcing > Tracers::tracers:fresh Water Forcing::forced Mode Restoring, detail
, , 
